# wavelength_nm, theta_deg, p_det
# Generated by TMM calculation
# AR coating: Si3N4, d = 96 nm
# Incident medium: n = 1.46
590, 0, 0.933615
590, 5, 0.934269
590, 10, 0.936193
590, 15, 0.939283
590, 20, 0.943358
590, 25, 0.948167
590, 30, 0.953394
590, 35, 0.958663
590, 40, 0.963545
590, 45, 0.967518
590, 50, 0.969855
590, 55, 0.969354
590, 60, 0.963797
590, 65, 0.948944
590, 70, 0.916706
590, 75, 0.851744
590, 80, 0.724876
590, 85, 0.479429
600, 0, 0.940924
600, 5, 0.941535
600, 10, 0.943334
600, 15, 0.946213
600, 20, 0.949990
600, 25, 0.954418
600, 30, 0.959185
600, 35, 0.963929
600, 40, 0.968231
600, 45, 0.971575
600, 50, 0.973228
600, 55, 0.971955
600, 60, 0.965474
600, 65, 0.949456
600, 70, 0.915712
600, 75, 0.848870
600, 80, 0.720013
600, 85, 0.473799
610, 0, 0.946473
610, 5, 0.947047
610, 10, 0.948733
610, 15, 0.951422
610, 20, 0.954933
610, 25, 0.959020
610, 30, 0.963379
610, 35, 0.967656
610, 40, 0.971441
610, 45, 0.974223
610, 50, 0.975258
610, 55, 0.973282
610, 60, 0.965959
610, 65, 0.948883
610, 70, 0.913795
610, 75, 0.845327
610, 80, 0.714857
610, 85, 0.468306
620, 0, 0.951596
620, 5, 0.952132
620, 10, 0.953701
620, 15, 0.956195
620, 20, 0.959435
620, 25, 0.963179
620, 30, 0.967128
620, 35, 0.970937
620, 40, 0.974205
620, 45, 0.976422
620, 50, 0.976835
620, 55, 0.974144
620, 60, 0.965961
620, 65, 0.947811
620, 70, 0.911376
620, 75, 0.841313
620, 80, 0.709324
620, 85, 0.462627
630, 0, 0.956300
630, 5, 0.956796
630, 10, 0.958246
630, 15, 0.960544
630, 20, 0.963511
630, 25, 0.966910
630, 30, 0.970449
630, 35, 0.973794
630, 40, 0.976549
630, 45, 0.978205
630, 50, 0.977993
630, 55, 0.974584
630, 60, 0.965536
630, 65, 0.946312
630, 70, 0.908546
630, 75, 0.836941
630, 80, 0.703554
630, 85, 0.456891
640, 0, 0.960593
640, 5, 0.961049
640, 10, 0.962381
640, 15, 0.964481
640, 20, 0.967176
640, 25, 0.970232
640, 30, 0.973366
640, 35, 0.976252
640, 40, 0.978501
640, 45, 0.979601
640, 50, 0.978770
640, 55, 0.974645
640, 60, 0.964736
640, 65, 0.944449
640, 70, 0.905386
640, 75, 0.832314
640, 80, 0.697659
640, 85, 0.451202
650, 0, 0.964490
650, 5, 0.964906
650, 10, 0.966118
650, 15, 0.968022
650, 20, 0.970447
650, 25, 0.973165
650, 30, 0.975901
650, 35, 0.978337
650, 40, 0.980089
650, 45, 0.980644
650, 50, 0.979201
650, 55, 0.974368
650, 60, 0.963610
650, 65, 0.942284
650, 70, 0.901970
650, 75, 0.827517
650, 80, 0.691736
650, 85, 0.445639
660, 0, 0.968004
660, 5, 0.968380
660, 10, 0.969475
660, 15, 0.971185
660, 20, 0.973344
660, 25, 0.975730
660, 30, 0.978078
660, 35, 0.980074
660, 40, 0.981341
660, 45, 0.981362
660, 50, 0.979320
660, 55, 0.973794
660, 60, 0.962205
660, 65, 0.939872
660, 70, 0.898363
660, 75, 0.822626
660, 80, 0.685860
660, 85, 0.440258
670, 0, 0.971152
670, 5, 0.971489
670, 10, 0.972468
670, 15, 0.973988
670, 20, 0.975886
670, 25, 0.977950
670, 30, 0.979918
670, 35, 0.981489
670, 40, 0.982285
670, 45, 0.981786
670, 50, 0.979161
670, 55, 0.972958
670, 60, 0.960564
670, 65, 0.937261
670, 70, 0.894622
670, 75, 0.817703
670, 80, 0.680091
670, 85, 0.435101
680, 0, 0.973951
680, 5, 0.974251
680, 10, 0.975116
680, 15, 0.976450
680, 20, 0.978096
680, 25, 0.979845
680, 30, 0.981447
680, 35, 0.982605
680, 40, 0.982947
680, 45, 0.981945
680, 50, 0.978754
680, 55, 0.971896
680, 60, 0.958725
680, 65, 0.934497
680, 70, 0.890797
680, 75, 0.812797
680, 80, 0.674474
680, 85, 0.430193
690, 0, 0.976420
690, 5, 0.976683
690, 10, 0.977438
690, 15, 0.978592
690, 20, 0.979992
690, 25, 0.981439
690, 30, 0.982688
690, 35, 0.983449
690, 40, 0.983352
690, 45, 0.981865
690, 50, 0.978128
690, 55, 0.970640
690, 60, 0.956724
690, 65, 0.931619
690, 70, 0.886928
690, 75, 0.807952
690, 80, 0.669044
690, 85, 0.425551
700, 0, 0.978578
700, 5, 0.978805
700, 10, 0.979453
700, 15, 0.980433
700, 20, 0.981597
700, 25, 0.982752
700, 30, 0.983662
700, 35, 0.984042
700, 40, 0.983524
700, 45, 0.981573
700, 50, 0.977312
700, 55, 0.969219
700, 60, 0.954594
700, 65, 0.928661
700, 70, 0.883052
700, 75, 0.803199
700, 80, 0.663823
700, 85, 0.421182
