# wavelength_nm, theta_deg, p_det
# Generated by TMM calculation
# AR coating: Si3N4, d = 96 nm
# Incident medium: n = 1.0
640, 85, 0.357222
650, 0, 0.954048
650, 5, 0.954487
650, 10, 0.955766
650, 15, 0.957767
650, 20, 0.960287
650, 25, 0.963029
650, 30, 0.965581
650, 35, 0.967384
650, 40, 0.967676
650, 45, 0.965399
650, 50, 0.959041
650, 55, 0.946388
650, 60, 0.924126
650, 65, 0.887222
650, 70, 0.827942
650, 75, 0.734312
650, 80, 0.587643
650, 85, 0.358499
660, 0, 0.961185
660, 5, 0.961586
660, 10, 0.962750
660, 15, 0.964561
660, 20, 0.966821
660, 25, 0.969237
660, 30, 0.971406
660, 35, 0.972779
660, 40, 0.972608
660, 45, 0.969847
660, 50, 0.962999
660, 55, 0.949861
660, 60, 0.927131
660, 65, 0.889782
660, 70, 0.830086
660, 75, 0.736063
660, 80, 0.588995
660, 85, 0.359356
670, 0, 0.967537
670, 5, 0.967899
670, 10, 0.968947
670, 15, 0.970568
670, 20, 0.972566
670, 25, 0.974657
670, 30, 0.976444
670, 35, 0.977391
670, 40, 0.976761
670, 45, 0.973523
670, 50, 0.966190
670, 55, 0.952574
670, 60, 0.929382
670, 65, 0.891599
670, 70, 0.831506
670, 75, 0.737132
670, 80, 0.589758
670, 85, 0.359817
680, 0, 0.973126
680, 5, 0.973449
680, 10, 0.974381
680, 15, 0.975812
680, 20, 0.977551
680, 25, 0.979319
680, 30, 0.980730
680, 35, 0.981257
680, 40, 0.980176
680, 45, 0.976468
680, 50, 0.968660
680, 55, 0.954574
680, 60, 0.930930
680, 65, 0.892724
680, 70, 0.832255
680, 75, 0.737573
680, 80, 0.589980
680, 85, 0.359916
690, 0, 0.977980
690, 5, 0.978265
690, 10, 0.979083
690, 15, 0.980326
690, 20, 0.981809
690, 25, 0.983260
690, 30, 0.984301
690, 35, 0.984417
690, 40, 0.982895
690, 45, 0.978728
690, 50, 0.970455
690, 55, 0.955910
690, 60, 0.931825
690, 65, 0.893212
690, 70, 0.832391
690, 75, 0.737444
690, 80, 0.589717
690, 85, 0.359693
700, 0, 0.982132
700, 5, 0.982379
700, 10, 0.983084
700, 15, 0.984143
700, 20, 0.985376
700, 25, 0.986516
700, 30, 0.987197
700, 35, 0.986913
700, 40, 0.984963
700, 45, 0.980350
700, 50, 0.971626
700, 55, 0.956636
700, 60, 0.932124
700, 65, 0.893122
700, 70, 0.831975
700, 75, 0.736808
700, 80, 0.589027
700, 85, 0.359191
